Sno,Date,minute,Hour,Day_of_week,Day_of_year,Latitude loc 14,Longitude loc15,icon,windSpeed,visibility,Accident,,,
314,43348,35,13,4,248,17.3472352,78.5083082,partly-cloudy-night,3.66,16.093,1,,,
315,43348,0,15,4,248,17.4934113,78.3277948,partly-cloudy-night,2.9,16.093,1,,,
316,43348,40,15,4,248,17.4399295,78.4982741,partly-cloudy-night,2.68,16.093,1,,,
317,43348,40,15,4,248,17.3990023,78.4156933,clear-night,2.93,16.093,1,,,
318,43348,30,16,4,248,17.4164876,78.5135489,partly-cloudy-night,2.87,16.093,1,,,
319,43348,45,16,4,248,17.4399295,78.4982741,partly-cloudy-night,2.56,16.093,1,,,
320,43348,25,19,4,248,17.4447068,78.4663812,cloudy,3.3,16.093,1,,,
321,43348,17,20,4,248,17.4523906,78.5060029,cloudy,3.76,16.093,1,,,
322,43348,35,20,4,248,17.3631344,78.396519,cloudy,3.98,16.093,1,,,
323,43348,5,21,4,248,17.5186369,78.3962529,cloudy,3.93,16.093,1,,,
324,43348,5,21,4,248,17.3900857,78.4933352,cloudy,4.2,16.093,1,,,
325,43348,25,21,4,248,17.4160258,78.4113656,cloudy,4.21,16.093,1,,,
326,43348,28,21,4,248,17.5159882,78.2988637,cloudy,3.98,16.093,1,,,
327,43349,25,10,5,249,17.3900857,78.4933352,partly-cloudy-day,6.35,16.093,1,,,
328,43349,40,14,5,249,17.5196675,78.3778542,cloudy,3.54,16.093,1,,,
329,43349,0,15,5,249,17.4447952,78.3998642,cloudy,3.42,16.093,1,,,
330,43349,30,16,5,249,17.464594,78.540217,cloudy,3.3,16.093,1,,,
331,43349,30,16,5,249,17.389285,78.4588539,cloudy,3.22,16.093,1,,,
332,43349,10,17,5,249,17.4399295,78.4982741,cloudy,2.87,16.093,1,,,
333,43349,20,17,5,249,17.4833526,78.3870668,cloudy,3.09,16.093,1,,,
334,43349,10,18,5,249,17.491595,78.2920407,cloudy,2.83,16.093,1,,,
335,43349,15,18,5,249,17.491595,78.2920407,cloudy,2.83,16.093,1,,,
336,43349,35,18,5,249,17.416889,78.43867,cloudy,3.01,16.093,1,,,
337,43349,35,18,5,249,17.3052765,78.5253226,cloudy,2.88,16.093,1,,,
338,43349,0,21,5,249,17.4062155,78.3763486,cloudy,3.47,16.093,1,,,
339,43349,45,22,5,249,17.3573882,78.5112407,cloudy,3.28,16.093,1,,,
340,43350,15,9,6,250,17.3573882,78.5112407,partly-cloudy-day,6.45,16.093,1,,,
341,43350,5,11,6,250,17.4399295,78.4982741,partly-cloudy-day,5.44,16.093,1,,,
342,43350,15,12,6,250,17.5196675,78.3778542,partly-cloudy-day,4.96,16.093,1,,,
343,43350,25,12,6,250,17.389285,78.4588539,partly-cloudy-day,4.98,16.093,1,,,
344,43350,50,12,6,250,17.4399295,78.4982741,partly-cloudy-day,4.43,16.093,1,,,
345,43350,45,13,6,250,17.4336762,78.5545455,cloudy,3.77,16.093,1,,,
346,43350,15,14,6,250,17.4447068,78.4663812,partly-cloudy-night,3.73,9.129,1,,,
347,43350,15,14,6,250,17.393,78.473,partly-cloudy-night,3.45,16.093,1,,,
348,43350,0,17,6,250,17.4077591,78.4268703,partly-cloudy-night,2.78,16.093,1,,,
349,43350,20,17,6,250,17.4336762,78.5545455,partly-cloudy-night,2.87,16.093,1,,,
350,43350,20,17,6,250,17.3959949,78.5166531,partly-cloudy-night,2.93,16.093,1,,,
351,43350,30,17,6,250,17.4447068,78.4663812,partly-cloudy-night,2.89,16.093,1,,,
352,43350,0,18,6,250,17.4698577,78.3578246,partly-cloudy-night,2.67,16.093,1,,,
353,43350,0,19,6,250,17.455867,78.4251967,cloudy,2.74,16.093,1,,,
354,43350,45,20,6,250,17.4062155,78.3763486,cloudy,3,16.093,1,,,
355,43350,45,20,6,250,17.4345426,78.4584121,partly-cloudy-night,2.85,16.093,1,,,
356,43351,5,0,7,251,17.3573882,78.5112407,partly-cloudy-night,2.34,16.093,1,,,
357,43351,0,1,7,251,17.5196675,78.3778542,partly-cloudy-day,2.41,16.093,1,,,
358,43351,23,11,7,251,17.3052765,78.5253226,clear-day,4.46,16.093,1,,,
359,43351,30,15,7,251,17.4062155,78.3763486,clear-night,1.56,16.093,1,,,
360,43351,50,16,7,251,17.4447068,78.4663812,clear-night,1.13,16.093,1,,,
361,43351,45,17,7,251,17.4062155,78.3763486,clear-night,1.38,16.093,1,,,
362,43351,0,20,7,251,17.3325109,78.5098457,clear-night,1.69,16.093,1,,,
363,43351,45,20,7,251,17.4400802,78.3489168,clear-night,1.8,16.093,1,,,
364,43351,25,22,7,251,17.491595,78.2920407,partly-cloudy-night,1.9,16.093,1,,,
365,43352,53,5,1,252,17.3744255,78.3913328,clear-day,2.4,16.093,1,,,
366,43352,55,8,1,252,17.4268897,78.4048405,partly-cloudy-day,1.94,16.093,1,,,
367,43352,15,11,1,252,17.4399295,78.4982741,partly-cloudy-day,2.45,16.093,1,,,
368,43352,45,11,1,252,17.4268897,78.4048405,partly-cloudy-day,2.25,16.093,1,,,
369,43352,5,12,1,252,17.4305565,78.4270534,partly-cloudy-day,2.39,16.093,1,,,
370,43352,5,12,1,252,17.5196675,78.3778542,partly-cloudy-day,2.26,16.093,1,,,
371,43352,5,12,1,252,17.4268897,78.4048405,partly-cloudy-day,2.31,16.093,1,,,
372,43352,35,14,1,252,17.3220253,78.4022942,cloudy,2.67,16.093,1,,,
373,43352,30,15,1,252,17.3787821,78.4374024,cloudy,2.5,16.093,1,,,
374,43352,30,15,1,252,17.3590204,78.4766152,cloudy,2.61,16.093,1,,,
375,43352,5,16,1,252,17.4534663,78.4130138,cloudy,2.15,16.093,1,,,
376,43352,30,16,1,252,17.4321456,78.4384747,cloudy,2.14,16.093,1,,,
377,43352,30,17,1,252,17.4066234,78.5437741,cloudy,2.26,16.093,1,,,
378,43352,30,18,1,252,17.4253481,78.5150327,cloudy,1.76,16.093,1,,,
379,43352,30,18,1,252,17.4321456,78.4384747,cloudy,1.52,16.093,1,,,
380,43352,55,19,1,252,17.4321456,78.4384747,cloudy,1.23,16.093,1,,,
381,43352,55,22,1,252,17.4305565,78.4270534,partly-cloudy-night,1.17,16.093,1,,,
382,43354,26,15,3,254,17.3529457,78.5356595,partly-cloudy-night,2.85,13.595,1,,,
383,43354,25,16,3,254,17.3457176,78.5522296,partly-cloudy-night,2.57,13.743,1,,,
384,43354,35,16,3,254,17.3698887,78.4304712,partly-cloudy-night,2.38,10.74,1,,,
385,43354,35,16,3,254,17.443881,78.5213601,partly-cloudy-night,2.12,16.093,1,,,
386,43354,5,17,3,254,17.4033851,78.4149439,partly-cloudy-night,2.06,13.041,1,,,
387,43354,5,19,3,254,17.4485835,78.3908035,partly-cloudy-night,1.59,16.093,1,,,
388,43354,15,20,3,254,17.5958184,78.5712832,partly-cloudy-night,1.61,16.093,1,,,
389,43354,40,20,3,254,17.4125847,78.5053248,partly-cloudy-night,2.06,16.093,1,,,
390,43354,50,21,3,254,17.4062155,78.3763486,clear-night,2.09,16.093,1,,,
391,43355,20,5,4,255,17.4059875,78.3908428,partly-cloudy-day,3.44,16.093,1,,,
392,43355,30,13,4,255,17.4160258,78.4113656,cloudy,2.07,16.093,1,,,
393,43355,50,14,4,255,17.4399295,78.4982741,cloudy,1.51,16.093,1,,,
394,43355,55,14,4,255,17.4698577,78.3578246,partly-cloudy-night,1.8,16.093,1,,,
395,43355,50,15,4,255,17.4059875,78.3908428,cloudy,1.91,16.093,1,,,
396,43355,5,20,4,255,17.3443852,78.5182617,cloudy,1.55,16.093,1,,,
397,43355,5,20,4,255,17.546631,78.2131398,partly-cloudy-night,1.39,16.093,1,,,
398,43355,27,21,4,255,17.4447952,78.3998642,partly-cloudy-night,1.34,16.093,1,,,
399,43355,50,21,4,255,17.3227982,78.5280016,partly-cloudy-night,1.35,16.093,1,,,
400,43355,50,22,4,255,17.4698577,78.3578246,partly-cloudy-night,1.04,16.093,1,,,
401,43356,58,2,5,256,17.3900857,78.4933352,partly-cloudy-day,2,16.093,1,,,
402,43356,38,8,5,256,17.5958184,78.5712832,partly-cloudy-day,2.54,16.093,1,,,
403,43356,0,10,5,256,17.5958184,78.5712832,partly-cloudy-day,2.4,16.093,1,,,
404,43356,12,16,5,256,17.4399295,78.4982741,cloudy,1.9,16.093,1,,,
405,43356,15,16,5,256,17.4248398,78.5131938,cloudy,2.19,16.093,1,,,
406,43356,34,18,5,256,17.4345426,78.4584121,cloudy,1.57,16.093,1,,,
407,43356,50,19,5,256,17.4305565,78.4270534,partly-cloudy-night,1.41,16.093,1,,,
408,43357,0,7,6,257,17.4077591,78.4268703,partly-cloudy-day,1.39,16.093,1,,,
409,43357,30,12,6,257,17.4077591,78.4268703,partly-cloudy-day,1.61,16.093,1,,,
410,43357,45,14,6,257,17.4562544,78.4439295,partly-cloudy-night,2.4,16.093,1,,,
411,43357,45,14,6,257,17.4009377,78.4965043,cloudy,2.5,16.093,1,,,
412,43357,0,17,6,257,17.4345426,78.4584121,partly-cloudy-night,2.18,15.609,1,,,
413,43357,33,18,6,257,17.4178862,78.3641592,cloudy,1.35,16.093,1,,,
414,43357,55,18,6,257,17.4947934,78.3996441,cloudy,1.13,16.093,1,,,
415,43357,55,21,6,257,17.4639345,78.4282972,partly-cloudy-night,1.3,16.093,1,,,
416,43357,10,22,6,257,17.4562544,78.4439295,partly-cloudy-night,1.28,16.093,1,,,
417,43358,5,2,7,258,17.3629719,78.3943263,partly-cloudy-day,1.29,16.093,1,,,
418,43358,35,5,7,258,17.4305565,78.4270534,partly-cloudy-day,1.49,16.093,1,,,
419,43358,0,7,7,258,17.464594,78.540217,partly-cloudy-day,1.66,16.093,1,,,
420,43358,0,7,7,258,17.4305565,78.4270534,partly-cloudy-day,1.81,16.093,1,,,
421,43358,15,9,7,258,17.3925953,78.5088008,cloudy,2.76,16.093,1,,,
422,43358,30,10,7,258,17.3050874,78.4743396,cloudy,2.5,16.093,1,,,
423,43358,0,12,7,258,17.491595,78.2920407,partly-cloudy-day,3.81,16.093,1,,,
424,43358,25,12,7,258,17.3698887,78.4304712,partly-cloudy-day,3.87,16.093,1,,,
425,43358,45,14,7,258,17.4305565,78.4270534,partly-cloudy-night,3.31,16.093,1,,,
426,43358,0,15,7,258,17.3698887,78.4304712,partly-cloudy-night,3.3,16.093,1,,,
427,43358,5,17,7,258,17.4071323,78.3906218,partly-cloudy-night,2.5,16.093,1,,,
428,43358,10,17,7,258,17.4399295,78.4982741,partly-cloudy-night,2.48,16.093,1,,,
429,43358,55,17,7,258,17.4035987,78.4048405,partly-cloudy-night,2.11,16.093,1,,,
430,43358,45,18,7,258,17.3698887,78.4304712,partly-cloudy-night,2.04,16.093,1,,,
431,43358,30,20,7,258,17.4639345,78.4282972,cloudy,2.18,16.093,1,,,
432,43358,15,21,7,258,17.4492773,78.4183478,partly-cloudy-night,2.27,16.093,1,,,
433,43359,25,14,1,259,17.5287427,78.266725,cloudy,3.53,10.589,1,,,
434,43359,8,21,1,259,17.4833526,78.3870668,cloudy,2.27,16.093,1,,,
435,43360,45,2,2,260,17.4967016,78.5066233,cloudy,3.21,6.955,1,,,
436,43360,10,9,2,260,17.4639345,78.4282972,partly-cloudy-day,3,16.093,1,,,
437,43360,10,9,2,260,17.4399295,78.4982741,partly-cloudy-day,2.89,16.093,1,,,
438,43360,20,11,2,260,17.3782003,78.4207594,partly-cloudy-day,2.71,16.093,1,,,
439,43360,30,12,2,260,17.4336762,78.5545455,partly-cloudy-day,2.84,16.093,1,,,
440,43360,10,15,2,260,17.3782003,78.4207594,cloudy,3.87,16.093,1,,,
441,43360,42,15,2,260,17.4336762,78.5545455,cloudy,3.9,16.093,1,,,
442,43360,10,16,2,260,17.3227982,78.5280016,cloudy,3.83,16.093,1,,,
443,43360,10,16,2,260,17.4062155,78.3763486,cloudy,3.84,16.093,1,,,
444,43360,16,16,2,260,17.4305565,78.4270534,cloudy,3.56,16.093,1,,,
445,43360,48,17,2,260,17.4245199,78.4511272,cloudy,3.19,16.093,1,,,
446,43360,5,18,2,260,17.4160258,78.4113656,cloudy,3.07,16.093,1,,,
447,43360,15,20,2,260,17.4305565,78.4270534,cloudy,3.39,16.093,1,,,
448,43360,25,20,2,260,17.4534663,78.4130138,cloudy,3.39,16.093,1,,,
449,43360,25,20,2,260,17.5159882,78.2988637,cloudy,3.12,16.093,1,,,
450,43361,55,2,3,261,17.3990023,78.4156933,partly-cloudy-day,4.46,16.093,1,,,
451,43361,20,12,3,261,17.4614542,78.5004381,partly-cloudy-day,2.78,16.093,1,,,
452,43361,15,13,3,261,17.4305565,78.4270534,partly-cloudy-night,2.35,16.093,1,,,
453,43361,0,14,3,261,17.4492773,78.4183478,partly-cloudy-night,2.08,14.815,1,,,
454,43361,22,16,3,261,17.3716285,78.4909673,cloudy,2.02,7.577,1,,,
455,43361,55,16,3,261,17.3712698,78.4870148,cloudy,2,6.623,1,,,
456,43361,50,17,3,261,17.4698577,78.3578246,cloudy,1.58,16.093,1,,,
457,43361,55,17,3,261,17.4305565,78.4270534,cloudy,1.69,16.093,1,,,
458,43361,50,18,3,261,17.5169014,78.3428304,cloudy,1.91,16.093,1,,,
459,43361,15,19,3,261,17.4305565,78.4270534,cloudy,2.31,16.093,1,,,
460,43361,30,20,3,261,17.3712698,78.4870148,cloudy,3.19,16.093,1,,,
461,43361,10,22,3,261,17.4062155,78.3763486,cloudy,3.59,16.093,1,,,
462,43362,13,4,4,262,17.3698887,78.4304712,partly-cloudy-day,5.17,16.093,1,,,
463,43362,35,8,4,262,17.5169014,78.3428304,partly-cloudy-day,4.49,16.093,1,,,
464,43362,35,11,4,262,17.4062155,78.3763486,cloudy,3.2,16.093,1,,,
465,43362,50,12,4,262,17.4305565,78.4270534,cloudy,2.72,16.093,1,,,
466,43362,19,14,4,262,17.5581413,78.3425151,cloudy,2.05,16.093,1,,,
467,43362,55,14,4,262,17.491595,78.2920407,cloudy,1.97,16.093,1,,,
468,43362,0,21,4,262,17.3990023,78.4156933,cloudy,3.01,16.093,1,,,
469,43362,5,21,4,262,17.416889,78.43867,cloudy,3.08,16.093,1,,,
470,43362,10,23,4,262,17.4698577,78.3578246,cloudy,3.27,16.093,1,,,
471,43363,45,8,5,263,17.4020637,78.4840052,cloudy,5.32,16.093,1,,,
472,43363,0,10,5,263,17.4399295,78.4982741,cloudy,4.58,16.093,1,,,
473,43363,55,11,5,263,17.4150011,78.544435,cloudy,3.64,16.093,1,,,
474,43363,20,12,5,263,17.4300625,78.5415931,cloudy,3.38,16.093,1,,,
475,43363,30,14,5,263,17.4136846,78.4922829,cloudy,2.77,16.093,1,,,
476,43363,45,16,5,263,17.3125498,78.5363288,cloudy,2.78,16.093,1,,,
477,43363,25,18,5,263,17.3970457,78.3799564,cloudy,3.12,16.093,1,,,
478,43363,10,19,5,263,17.4698577,78.3578246,cloudy,3.42,15.312,1,,,
479,43363,10,19,5,263,17.3970457,78.3799564,cloudy,3.48,15.392,1,,,
480,43363,50,19,5,263,17.3712698,78.4870148,cloudy,3.86,11.125,1,,,
481,43363,0,21,5,263,17.4375084,78.4482441,cloudy,4.31,5.103,1,,,
482,43363,30,21,5,263,17.4125847,78.5053248,rain,4.3,4.028,1,,,
483,43363,40,21,5,263,40.789142,-73.134961,partly-cloudy-day,2.87,16.093,1,,,
484,43363,50,21,5,263,17.4065284,78.5139136,rain,4.27,3.93,1,,,
485,43364,0,13,6,264,17.3573882,78.5112407,rain,6.3,8.354,1,,,
486,43364,25,14,6,264,17.4305565,78.4270534,rain,5.27,7.601,1,,,
487,43364,25,14,6,264,17.4503497,78.4076841,rain,5.62,7.581,1,,,
488,43364,35,14,6,264,17.4657179,78.3464342,rain,6.05,7.545,1,,,
489,43364,15,18,6,264,17.464594,78.540217,cloudy,5.77,16.093,1,,,
490,43364,15,18,6,264,17.4305565,78.4270534,rain,5.87,16.093,1,,,
491,43364,40,19,6,264,17.5186369,78.3962529,rain,6.16,12.41,1,,,
492,43364,5,20,6,264,17.4336762,78.5545455,rain,5.93,12.543,1,,,
493,43365,15,6,7,265,17.3900857,78.4933352,cloudy,4.84,16.093,1,,,
494,43365,0,8,7,265,17.4009377,78.4965043,cloudy,4.31,16.093,1,,,
495,43365,0,8,7,265,17.4447068,78.4663812,partly-cloudy-day,3.35,8.113,1,,,
496,43365,3,8,7,265,17.3529457,78.5356595,cloudy,4.31,16.093,1,,,
497,43365,30,8,7,265,17.4305565,78.4270534,cloudy,4.31,16.093,1,,,
498,43365,48,8,7,265,17.4066234,78.5437741,cloudy,4.07,16.093,1,,,
499,43365,58,11,7,265,17.5169014,78.3428304,partly-cloudy-day,0.97,9.033,1,,,
500,43365,25,12,7,265,17.4947934,78.3996441,partly-cloudy-day,0.8,7.148,1,,,
501,43365,55,12,7,265,17.4447068,78.4663812,partly-cloudy-night,2.31,6.216,1,,,
502,43365,10,13,7,265,17.4305565,78.4270534,partly-cloudy-night,1.08,9.819,1,,,
503,43365,10,13,7,265,17.5169014,78.3428304,partly-cloudy-night,0.75,8.916,1,,,
504,43365,0,16,7,265,17.4399295,78.4982741,partly-cloudy-night,1.08,9.353,1,,,
505,43365,10,17,7,265,17.4399295,78.4982741,partly-cloudy-night,0.86,13.121,1,,,
506,43365,45,17,7,265,17.4399295,78.4982741,partly-cloudy-night,1.08,16.093,1,,,
507,43365,50,17,7,265,17.5958184,78.5712832,partly-cloudy-night,1.59,16.093,1,,,
508,43365,15,19,7,265,17.4447068,78.4663812,partly-cloudy-night,1.84,16.093,1,,,
509,43365,15,20,7,265,17.4305565,78.4270534,partly-cloudy-night,2.3,16.093,1,,,
510,43365,30,20,7,265,17.491595,78.2920407,partly-cloudy-night,1.99,16.093,1,,,
511,43366,25,0,1,266,17.4305565,78.4270534,partly-cloudy-night,2.05,16.093,1,,,
512,43366,50,0,1,266,17.5196675,78.3778542,partly-cloudy-day,2.12,16.093,1,,,
513,43366,30,1,1,266,17.5287427,78.266725,partly-cloudy-day,1.83,16.093,1,,,
514,43366,0,4,1,266,17.3959949,78.5166531,partly-cloudy-day,2.94,16.093,1,,,
515,43366,56,10,1,266,17.3529457,78.5356595,partly-cloudy-day,1.68,16.093,1,,,
516,43366,40,15,1,266,17.4206828,78.4293633,partly-cloudy-night,1.7,16.093,1,,,
517,43366,42,15,1,266,17.4399295,78.4982741,partly-cloudy-night,2.02,16.093,1,,,
518,43366,0,16,1,266,17.4305565,78.4270534,partly-cloudy-night,1.68,16.093,1,,,
519,43366,5,20,1,266,17.491595,78.2920407,partly-cloudy-night,1.63,16.093,1,,,
520,43366,15,21,1,266,17.3900857,78.4933352,partly-cloudy-night,2.26,16.093,1,,,
521,43367,10,4,2,267,17.3957847,78.4311944,clear-day,2.23,16.093,1,,,
522,43367,55,7,2,267,17.5196675,78.3778542,clear-day,2.01,16.093,1,,,
523,43367,50,8,2,267,17.4169142,78.3423777,clear-day,1.9,16.093,1,,,
524,43367,50,9,2,267,17.4947934,78.3996441,partly-cloudy-day,1.75,16.093,1,,,
525,43367,10,10,2,267,17.3698887,78.4304712,partly-cloudy-day,1.7,16.093,1,,,
526,43367,0,16,2,267,17.5196675,78.3778542,clear-night,1.12,16.093,1,,,
527,43367,0,18,2,267,17.4169142,78.3423777,partly-cloudy-night,1.44,16.093,1,,,
528,43367,0,18,2,267,17.4066234,78.5437741,partly-cloudy-night,1.67,16.093,1,,,
529,43367,40,18,2,267,17.4169142,78.3423777,partly-cloudy-night,1.35,16.093,1,,,
530,43367,10,19,2,267,17.4305565,78.4270534,partly-cloudy-night,1.31,16.093,1,,,
531,43367,30,20,2,267,17.4399295,78.4982741,cloudy,1.22,16.093,1,,,
532,43367,5,21,2,267,17.5169014,78.3428304,cloudy,1.04,16.093,1,,,
533,43368,10,5,3,268,17.5169014,78.3428304,partly-cloudy-day,1.88,16.093,1,,,
534,43368,30,11,3,268,17.4340479,78.4269776,rain,2.02,12.692,1,,,
535,43368,15,14,3,268,17.4305565,78.4270534,cloudy,1.76,11.251,1,,,
536,43368,5,15,3,268,17.4399295,78.4982741,cloudy,1.06,10.306,1,,,
537,43368,0,20,3,268,17.4562544,78.4439295,cloudy,0.83,16.093,1,,,
538,43368,15,21,3,268,17.4639345,78.4282972,cloudy,1.04,16.093,1,,,
539,43368,25,23,3,268,17.4399295,78.4982741,cloudy,1.04,16.093,1,,,
540,43369,40,3,4,269,17.4366282,78.4156699,cloudy,1.64,16.093,1,,,
541,43369,50,4,4,269,17.4305565,78.4270534,cloudy,1.81,16.093,1,,,
542,43369,38,6,4,269,17.4562544,78.4439295,partly-cloudy-day,1.82,15.932,1,,,
543,43369,50,7,4,269,17.3744255,78.3913328,cloudy,2.23,16.093,1,,,
544,43369,25,9,4,269,17.460086,78.4247435,partly-cloudy-day,2.53,16.093,1,,,
545,43369,40,12,4,269,17.4639345,78.4282972,rain,2.07,2.797,1,,,
546,43369,20,13,4,269,17.4399295,78.4982741,rain,1.91,2.086,1,,,
547,43369,0,14,4,269,16.2359181,80.0496499,cloudy,1.83,16.093,1,,,
548,43369,0,14,4,269,17.4229906,78.4066178,rain,1.84,3.936,1,,,
549,43369,20,14,4,269,17.4340479,78.4269776,rain,1.86,4.072,1,,,
550,43369,22,15,4,269,17.4628723,78.5608531,rain,1.44,4.872,1,,,
551,43369,10,17,4,269,17.4125847,78.5053248,cloudy,1.3,7.45,1,,,
552,43369,5,18,4,269,17.4305565,78.4270534,partly-cloudy-night,1.2,16.093,1,,,
553,43369,15,20,4,269,17.4833526,78.3870668,cloudy,0.88,16.093,1,,,
554,43369,15,20,4,269,17.4178862,78.3641592,cloudy,0.9,16.093,1,,,
555,43370,5,12,5,270,17.491595,78.2920407,partly-cloudy-day,2.09,16.093,1,,,
556,43370,40,12,5,270,17.4321456,78.4384747,partly-cloudy-night,2.21,16.093,1,,,
557,43370,15,14,5,270,17.4399295,78.4982741,partly-cloudy-night,1.19,16.093,1,,,
558,43370,15,15,5,270,17.4399295,78.4982741,partly-cloudy-night,0.76,16.093,1,,,
559,43370,10,16,5,270,17.4380699,78.4279419,partly-cloudy-night,0.93,16.093,1,,,
560,43370,22,16,5,270,17.4380699,78.4279419,partly-cloudy-night,1,16.093,1,,,
561,43370,48,16,5,270,17.3983774,78.5582652,partly-cloudy-night,1.3,16.093,1,,,
562,43370,20,17,5,270,17.4160258,78.4113656,partly-cloudy-night,1.31,14.808,1,,,
563,43370,15,18,5,270,17.4775378,78.3009985,partly-cloudy-night,1.21,2.781,1,,,
564,43370,0,19,5,270,17.5513353,78.3855189,partly-cloudy-night,1.29,5.14,1,,,
565,43370,30,19,5,270,17.4399295,78.4982741,partly-cloudy-night,1.56,9.768,1,,,
566,43370,20,21,5,270,17.4237128,78.4584013,partly-cloudy-night,1.47,12.282,1,,,
567,43370,20,21,5,270,17.4399295,78.4982741,partly-cloudy-night,1.5,11.59,1,,,
568,43370,20,21,5,270,17.4300625,78.5415931,partly-cloudy-night,1.42,14.202,1,,,
569,43370,0,23,5,270,17.4160258,78.4113656,partly-cloudy-night,1.3,13.415,1,,,
570,43370,40,23,5,270,17.4492773,78.4183478,partly-cloudy-night,1.19,16.093,1,,,
571,43371,0,8,6,271,17.4836979,78.3158338,partly-cloudy-day,1.75,6.057,1,,,
572,43371,20,10,6,271,17.4639345,78.4282972,partly-cloudy-day,2.12,5.91,1,,,
573,43371,2,11,6,271,17.3852774,78.5277506,partly-cloudy-day,2.01,6.797,1,,,
574,43371,5,12,6,271,17.4125847,78.5053248,partly-cloudy-day,2.3,16.093,1,,,
575,43371,40,14,6,271,17.5958184,78.5712832,partly-cloudy-night,1.77,16.093,1,,,
576,43371,0,16,6,271,17.3716285,78.4909673,partly-cloudy-night,1.45,11.803,1,,,
577,43371,0,16,6,271,17.4062155,78.3763486,partly-cloudy-night,1.39,8.561,1,,,
578,43371,0,17,6,271,17.3938227,78.4834733,partly-cloudy-night,1.39,11.156,1,,,
579,43371,35,17,6,271,17.3716285,78.4909673,partly-cloudy-night,1.25,16.093,1,,,
580,43371,35,20,6,271,17.4305565,78.4270534,clear-night,1.43,16.093,1,,,
581,43371,43,20,6,271,17.4160258,78.4113656,clear-night,1.44,16.093,1,,,
582,43371,45,20,6,271,17.4160258,78.4113656,clear-night,1.44,16.093,1,,,
583,43371,45,20,6,271,17.3174049,78.5520232,clear-night,1.28,16.093,1,,,
584,43371,45,20,6,271,17.4062155,78.3763486,clear-night,1.46,16.093,1,,,
585,43371,15,21,6,271,17.3573882,78.5112407,clear-night,1.33,16.093,1,,,
586,43371,25,21,6,271,17.4684272,78.5354118,clear-night,1.32,16.093,1,,,
587,43372,26,1,7,272,17.4503375,78.5322481,clear-day,1.89,16.093,1,,,
588,43372,30,8,7,272,17.4492773,78.4183478,clear-day,2.73,16.093,1,,,
589,43372,20,9,7,272,17.4492773,78.4183478,clear-day,2.72,16.093,1,,,
590,43372,43,9,7,272,17.4020637,78.4840052,clear-day,2.74,16.093,1,,,
591,43372,30,10,7,272,17.3730192,78.547636,clear-day,2.68,16.093,1,,,
592,43372,25,11,7,272,17.416889,78.43867,clear-day,2.71,16.093,1,,,
593,43372,30,11,7,272,17.4639345,78.4282972,clear-day,2.73,16.093,1,,,
594,43372,48,12,7,272,17.443881,78.5213601,clear-night,2.87,16.093,1,,,
595,43372,1,13,7,272,17.3052765,78.5253226,clear-night,2.78,16.093,1,,,
596,43372,40,13,7,272,17.4062155,78.3763486,clear-night,2.62,16.093,1,,,
597,43372,25,14,7,272,17.416889,78.43867,clear-night,2.13,16.093,1,,,
598,43372,0,15,7,272,17.5169014,78.3428304,clear-night,2.29,16.093,1,,,
599,43372,0,17,7,272,17.4833526,78.3870668,clear-night,1.6,16.093,1,,,
600,43372,0,18,7,272,17.4930135,78.4057506,clear-night,1.12,16.093,1,,,
601,43372,20,18,7,272,17.4062155,78.3763486,clear-night,1.17,16.093,1,,,
602,43372,30,18,7,272,17.5958184,78.5712832,clear-night,1.03,16.093,1,,,
603,43372,0,19,7,272,17.4062155,78.3763486,clear-night,1.11,16.093,1,,,
604,43372,20,20,7,272,17.4503375,78.5322481,clear-night,1.02,16.093,1,,,
605,43372,20,20,7,272,17.4447952,78.3998642,clear-night,1.05,16.093,1,,,
606,43372,25,20,7,272,17.4237128,78.4584013,clear-night,1.05,16.093,1,,,
607,43372,23,21,7,272,17.4399295,78.4982741,clear-night,1.06,16.093,1,,,
608,43372,22,23,7,272,17.4698577,78.3578246,clear-night,1.23,16.093,1,,,
609,43372,25,23,7,272,17.4399295,78.4982741,clear-night,1.21,16.093,1,,,
610,43373,10,1,1,273,17.4698577,78.3578246,clear-day,1.57,16.093,1,,,
611,43373,45,10,1,273,17.4139017,78.5855965,clear-day,3.2,16.093,1,,,
612,43373,50,10,1,273,17.5958184,78.5712832,clear-day,3.24,16.093,1,,,
613,43373,48,11,1,273,17.4160258,78.4113656,partly-cloudy-day,3.54,16.093,1,,,
